"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.147232934832573,"CIN",1,0,"pass",0.200101673079189,NA,2,8
NA,100,0.928274393081665,"BAL",0,1,"run",-0.0313060102052987,NA,2,3
NA,100,0.951132595539093,"BAL",0,1,"run",-0.0806779961567372,NA,2,4
NA,100,0.958968341350555,"BAL",0,1,"run",-0.15668151830323,NA,2,8
NA,100,0.962849617004395,"BAL",0,1,"run",-0.208438221132383,NA,2,10
NA,100,0.978192150592804,"BAL",0,1,"run",-0.33430304232752,NA,2,3
NA,100,0.977608680725098,"BAL",0,1,"run",-0.474529060535133,NA,2,10
-0.68246326717285,0,0.97339940071106,"BAL",0,0,"field_goal",0.0620492403435207,NA,4,7
NA,100,0.0212339833378792,"CIN",1,0,"pass",-1.16498181503266,NA,2,5
0.156206873238217,0,0.0114572495222092,"CIN",0,0,"punt",0.74705394054763,NA,4,5
NA,100,0.97046035528183,"BAL",0,1,"run",-0.88472874648869,NA,2,8
-0.50162173815661,0,0.984277129173279,"BAL",0,0,"punt",-0.0724248068872839,NA,4,12
NA,100,0.0124887237325311,"CIN",1,0,"pass",-1.35270568053238,NA,2,6
NA,100,0.0120822163298726,"CIN",0,1,"run",-0.851121587213129,NA,2,10
0.183872254800006,0,0.00526893604546785,"CIN",0,0,"punt",0.056153840967454,NA,4,9
NA,0,0.996816575527191,"BAL",0,0,"no_play",-0.763501274865121,NA,2,6
NA,100,0.994804322719574,"BAL",0,1,"run",0.60155764920637,NA,2,11
-0.0638036730871372,0,0.99687671661377,"BAL",0,0,"punt",-0.857691878918558,NA,4,5
NA,100,0.00252429209649563,"CIN",1,0,"no_play",0.709613147657365,NA,2,10
NA,100,0.00230635493062437,"CIN",1,0,"pass",-1.01559147349326,NA,2,10
0.152830183949802,100,0.00208079628646374,"CIN",1,0,"pass",-3.14738123014104,NA,4,5
NA,100,0.997738122940063,"BAL",0,1,"run",-0.278924589511007,NA,2,11
-0.0162347459972678,0,0.997898459434509,"BAL",0,0,"punt",-1.12510835391004,NA,4,1
NA,100,0.000792664126493037,"CIN",1,0,"pass",-0.12231985211838,NA,2,6
NA,100,0.99856573343277,"BAL",0,1,"run",0.0329618067480624,NA,2,12
0.0671101885642233,0,0.999264657497406,"BAL",0,0,"punt",-0.261256308644079,NA,4,3
NA,100,0.000126699334941804,"CIN",0,1,"run",0.133967368979938,NA,2,14
NA,100,0.41529580950737,"CAR",1,0,"pass",0.388246895745397,NA,2,9
NA,100,0.42876735329628,"CAR",1,0,"pass",-0.884884338825941,NA,2,12
-2.90178403121683,0,0.373513519763947,"CAR",0,0,"punt",0.534946848172694,NA,4,12
NA,100,0.624410629272461,"SF",1,0,"pass",1.30942552676424,NA,2,7
NA,100,0.627003073692322,"SF",1,0,"pass",0.795111797284335,NA,2,13
2.14458483282987,0,0.590135753154755,"SF",0,0,"punt",-0.675028979545459,NA,4,2
NA,100,0.413215190172195,"CAR",0,1,"run",-0.583001374267042,NA,2,7
-1.51981569437414,0,0.362323999404907,"CAR",0,0,"punt",1.16492206673138,NA,4,6
NA,100,0.632954597473145,"SF",1,0,"pass",-5.33373101078905,NA,2,8
NA,100,0.454455465078354,"CAR",0,1,"run",-0.111738390056416,NA,2,13
NA,100,0.399526923894882,"SF",1,0,"pass",-1.77029852988198,NA,2,9
-2.8557020105174,0,0.3314288854599,"SF",0,0,"punt",0.363840652396902,NA,4,21
NA,100,0.643532574176788,"CAR",0,1,"run",-0.264631597558036,NA,2,6
-0.218082267656661,0,0.61410254240036,"CAR",0,0,"punt",0.0190690788440406,NA,4,3
NA,100,0.355233520269394,"SF",0,1,"no_play",-1.11709156399593,NA,2,10
NA,100,0.345367014408112,"SF",1,0,"pass",-1.2446812344715,NA,2,20
-2.4535828261973,0,0.294936090707779,"SF",0,0,"punt",1.08205858012661,NA,4,21
NA,100,0.64878648519516,"CAR",1,0,"no_play",1.26660269824788,NA,2,5
NA,100,0.689230740070343,"CAR",1,0,"no_play",0.751702348701656,NA,2,7
NA,100,0.701803386211395,"CAR",0,1,"run",0.0923298886045814,NA,2,2
NA,100,0.379638075828552,"SF",1,0,"pass",-0.107320754090324,NA,2,8
NA,100,0.40271583199501,"SF",1,0,"pass",-0.520936946733855,NA,2,5
2.09243341979825,100,0.34408375620842,"SF",1,0,"pass",-3.26721750828438,NA,4,4
NA,100,0.721909165382385,"CAR",1,0,"pass",-0.561577327083796,NA,2,12
NA,100,0.789802670478821,"CAR",1,0,"pass",-0.517486210039351,NA,2,6
-1.02089394693649,0,0.760746419429779,"CAR",0,0,"field_goal",0.582482500426055,NA,4,6
NA,100,0.236612930893898,"SF",1,0,"pass",0.846486113267019,NA,2,10
NA,100,0.266578495502472,"SF",1,0,"pass",0.0993157963384874,NA,2,9
3.07933574628654,100,0.233191162347794,"SF",0,1,"run",-1.27587603387656,NA,4,1
